Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3347-0234-4398-82086,"Oct 20, 2021",4:09:45 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qltesq,US,OH,44054,USD,-0.52,0.858350,EUR,-0.45,,
GPA.3387-8299-9431-27318,"Oct 20, 2021",10:43:56 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus8T,GB,,CH46 3RH,GBP,2.97,1.185700,EUR,3.52,,
GPA.3398-6357-9200-30389,"Oct 21, 2021",5:35:30 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MO,65202,USD,5.49,0.859100,EUR,4.72,,
GPA.3398-6357-9200-30389,"Oct 21, 2021",5:35:30 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MO,65202,USD,-0.82,0.859100,EUR,-0.70,,
GPA.3380-7672-9599-81848,"Oct 21, 2021",11:26:24 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,CO,80110,USD,5.49,0.859400,EUR,4.72,,
GPA.3380-7672-9599-81848,"Oct 21, 2021",11:26:24 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,CO,80110,USD,-0.82,0.859400,EUR,-0.70,,
GPA.3345-5922-2433-84247,"Oct 21, 2021",10:25:20 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a21,US,TX,78261,USD,5.49,0.859950,EUR,4.72,,
GPA.3345-5922-2433-84247,"Oct 21, 2021",10:25:20 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a21,US,TX,78261,USD,-0.82,0.859950,EUR,-0.71,,
GPA.3329-9494-0866-63901,"Oct 22, 2021",4:33:34 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,MN,56082,USD,3.49,0.858850,EUR,3.00,,
GPA.3329-9494-0866-63901,"Oct 22, 2021",4:33:34 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,MN,56082,USD,-0.52,0.858850,EUR,-0.45,,
GPA.3359-3686-3571-16921,"Oct 22, 2021",10:47:52 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,beyond2q,US,FL,32656,USD,5.49,0.859850,EUR,4.72,,
GPA.3359-3686-3571-16921,"Oct 22, 2021",10:47:52 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,beyond2q,US,FL,32656,USD,-0.82,0.859850,EUR,-0.71,,
GPA.3322-2304-3969-77524,"Oct 22, 2021",12:40:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a6eltemtr,US,TX,76116,USD,5.49,0.859800,EUR,4.72,,
GPA.3322-2304-3969-77524,"Oct 22, 2021",12:40:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a6eltemtr,US,TX,76116,USD,-0.82,0.859800,EUR,-0.71,,
GPA.3310-6727-4195-54340,"Oct 22, 2021",11:15:32 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,1906,MY,SELANGOR,46150,MYR,21.69,0.206890,EUR,4.49,,
GPA.3310-6727-4195-54340,"Oct 22, 2021",11:15:32 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,1906,MY,SELANGOR,46150,MYR,-3.25,0.206890,EUR,-0.67,,
GPA.3348-8338-1051-75954,"Oct 22, 2021",11:16:40 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,1906,MY,SELANGOR,46150,MYR,13.20,0.206890,EUR,2.73,,
GPA.3348-8338-1051-75954,"Oct 22, 2021",11:16:40 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,1906,MY,SELANGOR,46150,MYR,-1.98,0.206890,EUR,-0.41,,
GPA.3348-4047-4200-17640,"Oct 23, 2021",12:59:54 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,denver,US,AZ,86314,USD,3.49,0.858700,EUR,3.00,,
GPA.3348-4047-4200-17640,"Oct 23, 2021",12:59:54 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,denver,US,AZ,86314,USD,-0.52,0.858700,EUR,-0.45,,
GPA.3316-7204-9051-83741,"Oct 23, 2021",5:18:22 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,WSP_sprout,CH,,7220,CHF,5.60,0.937700,EUR,5.25,,
GPA.3316-7204-9051-83741,"Oct 23, 2021",5:18:22 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,WSP_sprout,CH,,7220,CHF,-0.84,0.937700,EUR,-0.79,,
GPA.3384-8618-3975-66566,"Oct 23, 2021",5:20:42 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,f2q,AU,,4350,AUD,4.35,0.641230,EUR,2.79,,
GPA.3384-8618-3975-66566,"Oct 23, 2021",5:20:42 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,f2q,AU,,4350,AUD,-0.65,0.641230,EUR,-0.42,,
GPA.3340-2176-0110-76088,"Oct 23, 2021",2:38:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,lake_n,US,OK,74338,USD,5.49,0.858700,EUR,4.71,,
GPA.3340-2176-0110-76088,"Oct 23, 2021",2:38:22 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,lake_n,US,OK,74338,USD,-0.82,0.858700,EUR,-0.70,,
GPA.3323-3468-2592-81049,"Oct 23, 2021",3:34:33 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,CA,QC,J8G 2X5,CAD,7.49,0.694380,EUR,5.20,,
GPA.3323-3468-2592-81049,"Oct 23, 2021",3:34:33 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,CA,QC,J8G 2X5,CAD,-1.12,0.694380,EUR,-0.78,,
GPA.3378-3722-4701-55061,"Oct 23, 2021",4:25:20 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,MA,01949,USD,3.49,0.858700,EUR,3.00,,
GPA.3378-3722-4701-55061,"Oct 23, 2021",4:25:20 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,MA,01949,USD,-0.52,0.858700,EUR,-0.45,,
GPA.3396-6348-0493-42615,"Oct 23, 2021",5:29:53 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,beyond2q,US,FL,32937,USD,3.49,0.858700,EUR,3.00,,
GPA.3396-6348-0493-42615,"Oct 23, 2021",5:29:53 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,beyond2q,US,FL,32937,USD,-0.52,0.858700,EUR,-0.45,,
GPA.3347-4293-3093-55797,"Oct 23, 2021",8:38:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,onyx,CA,BC,V2K 1Z1,CAD,7.49,0.694380,EUR,5.20,,
GPA.3347-4293-3093-55797,"Oct 23, 2021",8:38:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,onyx,CA,BC,V2K 1Z1,CAD,-1.12,0.694380,EUR,-0.78,,
GPA.3363-8909-6119-90280,"Oct 23, 2021",11:25:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltevzw,US,WA,98528,USD,5.49,0.858700,EUR,4.71,,
GPA.3363-8909-6119-90280,"Oct 23, 2021",11:25:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltevzw,US,WA,98528,USD,-0.82,0.858700,EUR,-0.70,,
GPA.3308-7306-7439-59002,"Oct 24, 2021",6:44:34 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,raphael,DE,,96250,EUR,3.56,1.000000,EUR,3.56,,
GPA.3322-2180-8463-95190,"Oct 24, 2021",10:17:26 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,begonia,GB,,ST5 6RG,GBP,2.97,1.181200,EUR,3.51,,
GPA.3352-9203-0045-01745,"Oct 24, 2021",1:37:43 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MS,39654,USD,5.49,0.859600,EUR,4.72,,
GPA.3352-9203-0045-01745,"Oct 24, 2021",1:37:43 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MS,39654,USD,-0.82,0.859600,EUR,-0.70,,
GPA.3351-1067-9964-07057,"Oct 24, 2021",1:41:29 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,r8q,US,IN,46052,USD,3.49,0.859600,EUR,3.00,,
GPA.3351-1067-9964-07057,"Oct 24, 2021",1:41:29 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,r8q,US,IN,46052,USD,-0.52,0.859600,EUR,-0.45,,
GPA.3394-2674-3089-85564,"Oct 24, 2021",1:47:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,OR,97220,USD,5.49,0.859600,EUR,4.72,,
GPA.3394-2674-3089-85564,"Oct 24, 2021",1:47:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,OR,97220,USD,-0.82,0.859600,EUR,-0.70,,
GPA.3342-2946-8382-70759,"Oct 24, 2021",2:13:18 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,OR,97080,USD,3.49,0.859050,EUR,3.00,,
GPA.3342-2946-8382-70759,"Oct 24, 2021",2:13:18 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,OR,97080,USD,-0.52,0.859050,EUR,-0.45,,
GPA.3338-4596-9415-41009,"Oct 24, 2021",2:28:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Elite_C55,US,MD,21804,USD,5.49,0.859050,EUR,4.72,,
GPA.3338-4596-9415-41009,"Oct 24, 2021",2:28:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Elite_C55,US,MD,21804,USD,-0.82,0.859050,EUR,-0.70,,
GPA.3366-8567-5797-21305,"Oct 24, 2021",2:29:08 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Elite_C55,US,MD,21804,USD,3.49,0.859050,EUR,3.00,,
GPA.3366-8567-5797-21305,"Oct 24, 2021",2:29:08 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Elite_C55,US,MD,21804,USD,-0.52,0.859050,EUR,-0.45,,
GPA.3371-3604-4375-01968,"Oct 24, 2021",2:34:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,willow,IT,RN,47838,EUR,3.48,1.000000,EUR,3.48,,
GPA.3353-4242-3755-20332,"Oct 24, 2021",3:03:27 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,KY,42240,USD,5.49,0.859000,EUR,4.72,,
GPA.3353-4242-3755-20332,"Oct 24, 2021",3:03:27 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,KY,42240,USD,-0.82,0.859000,EUR,-0.70,,
GPA.3379-7147-6024-80640,"Oct 25, 2021",4:46:01 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,MI,49534,USD,3.49,0.860150,EUR,3.00,,
GPA.3379-7147-6024-80640,"Oct 25, 2021",4:46:01 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,MI,49534,USD,-0.52,0.860150,EUR,-0.45,,
GPA.3326-5153-8342-13518,"Oct 25, 2021",4:46:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,49534,USD,5.49,0.860150,EUR,4.72,,
GPA.3326-5153-8342-13518,"Oct 25, 2021",4:46:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,49534,USD,-0.82,0.860150,EUR,-0.71,,
GPA.3387-0948-8585-49549,"Oct 25, 2021",9:12:31 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,SC,29404,USD,5.49,0.861150,EUR,4.73,,
GPA.3387-0948-8585-49549,"Oct 25, 2021",9:12:31 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,SC,29404,USD,-0.82,0.861150,EUR,-0.71,,
GPA.3346-0321-4550-28509,"Oct 25, 2021",9:15:06 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7as,US,WA,99006,USD,3.49,0.861150,EUR,3.01,,
GPA.3346-0321-4550-28509,"Oct 25, 2021",9:15:06 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7as,US,WA,99006,USD,-0.52,0.861150,EUR,-0.45,,
GPA.3369-4593-5825-83632,"Oct 25, 2021",11:09:41 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,willow,GR,,17236,EUR,2.05,1.000000,EUR,2.05,,
GPA.3391-0186-9738-51587,"Oct 25, 2021",11:12:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,willow,GR,,17236,EUR,3.42,1.000000,EUR,3.42,,
GPA.3316-2140-1767-09572,"Oct 25, 2021",12:11:13 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,CA,AB,T8S 1C8,CAD,4.49,0.695340,EUR,3.12,,
GPA.3316-2140-1767-09572,"Oct 25, 2021",12:11:13 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,CA,AB,T8S 1C8,CAD,-0.67,0.695340,EUR,-0.47,,
GPA.3375-8456-7930-14094,"Oct 25, 2021",4:45:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28684,USD,5.49,0.861150,EUR,4.73,,
GPA.3375-8456-7930-14094,"Oct 25, 2021",4:45:01 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28684,USD,-0.82,0.861150,EUR,-0.71,,
GPA.3306-5103-0845-79730,"Oct 25, 2021",6:47:51 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,92543,USD,5.49,0.861350,EUR,4.73,,
GPA.3306-5103-0845-79730,"Oct 25, 2021",6:47:51 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,92543,USD,-0.82,0.861350,EUR,-0.71,,
GPA.3345-1747-2232-39203,"Oct 25, 2021",6:48:07 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,92543,USD,3.49,0.861350,EUR,3.01,,
GPA.3345-1747-2232-39203,"Oct 25, 2021",6:48:07 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,92543,USD,-0.52,0.861350,EUR,-0.45,,
GPA.3302-0745-8885-06860,"Oct 25, 2021",8:10:34 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OK,73093,USD,5.49,0.861800,EUR,4.73,,
GPA.3302-0745-8885-06860,"Oct 25, 2021",8:10:34 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OK,73093,USD,-0.82,0.861800,EUR,-0.71,,
GPA.3397-1143-0431-78283,"Oct 25, 2021",8:10:47 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,OK,73093,USD,3.49,0.861800,EUR,3.01,,
GPA.3397-1143-0431-78283,"Oct 25, 2021",8:10:47 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,OK,73093,USD,-0.52,0.861800,EUR,-0.45,,
GPA.3386-2698-5933-73538,"Oct 25, 2021",11:26:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,5.49,0.861800,EUR,4.73,,
GPA.3386-2698-5933-73538,"Oct 25, 2021",11:26:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,-0.82,0.861800,EUR,-0.71,,
GPA.3390-8381-6115-43085,"Oct 26, 2021",1:54:53 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,CA,93307,USD,5.49,0.861700,EUR,4.73,,
GPA.3390-8381-6115-43085,"Oct 26, 2021",1:54:53 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,CA,93307,USD,-0.82,0.861700,EUR,-0.71,,
GPA.3318-0082-7179-45799,"Oct 26, 2021",7:29:43 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,joyeuse,GR,,15122,EUR,2.05,1.000000,EUR,2.05,,
GPA.3302-8106-8322-59669,"Oct 26, 2021",9:37:34 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,48042,USD,5.49,0.862450,EUR,4.73,,
GPA.3302-8106-8322-59669,"Oct 26, 2021",9:37:34 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MI,48042,USD,-0.82,0.862450,EUR,-0.71,,
GPA.3352-2749-7297-83894,"Oct 26, 2021",10:18:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NH,03773,USD,5.49,0.863050,EUR,4.74,,
GPA.3352-2749-7297-83894,"Oct 26, 2021",10:18:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NH,03773,USD,-0.82,0.863050,EUR,-0.71,,
GPA.3385-9478-7843-22409,"Oct 26, 2021",12:24:07 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,KY,40601,USD,5.49,0.862300,EUR,4.73,,
GPA.3385-9478-7843-22409,"Oct 26, 2021",12:24:07 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,KY,40601,USD,-0.82,0.862300,EUR,-0.71,,
GPA.3303-7034-7801-65270,"Oct 26, 2021",1:55:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,CA,ON,L5N 2C1,CAD,7.49,0.696190,EUR,5.21,,
GPA.3303-7034-7801-65270,"Oct 26, 2021",1:55:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,CA,ON,L5N 2C1,CAD,-1.12,0.696190,EUR,-0.78,,
GPA.3319-9730-9396-30358,"Oct 26, 2021",8:38:33 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rjames_go,US,KY,42459,USD,3.49,0.862100,EUR,3.01,,
GPA.3319-9730-9396-30358,"Oct 26, 2021",8:38:33 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rjames_go,US,KY,42459,USD,-0.52,0.862100,EUR,-0.45,,
GPA.3386-2698-5933-73538,"Oct 26, 2021",10:26:50 PM PDT,,Charge refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,-5.49,0.861800,EUR,-4.73,,
GPA.3386-2698-5933-73538,"Oct 26, 2021",10:26:50 PM PDT,,Google fee refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qltevzw,US,IN,46368,USD,0.82,0.861800,EUR,0.71,,
GPA.3384-3747-7381-26441,"Oct 27, 2021",7:19:22 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TX,77450,USD,5.49,0.860950,EUR,4.73,,
GPA.3384-3747-7381-26441,"Oct 27, 2021",7:19:22 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TX,77450,USD,-0.82,0.860950,EUR,-0.71,,
GPA.3332-7043-8177-35042,"Oct 27, 2021",7:19:42 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,77450,USD,3.49,0.860950,EUR,3.00,,
GPA.3332-7043-8177-35042,"Oct 27, 2021",7:19:42 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,77450,USD,-0.52,0.860950,EUR,-0.45,,
GPA.3380-4833-4194-10571,"Oct 27, 2021",8:45:02 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,ME,04461,USD,5.49,0.860750,EUR,4.73,,
GPA.3380-4833-4194-10571,"Oct 27, 2021",8:45:02 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,ME,04461,USD,-0.82,0.860750,EUR,-0.71,,
GPA.3384-4813-7629-65280,"Oct 27, 2021",6:06:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1s,GB,,OX3 7EJ,GBP,2.97,1.183900,EUR,3.52,,
GPA.3315-6325-4943-58329,"Oct 27, 2021",7:02:55 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8s,AU,,5095,AUD,4.35,0.646510,EUR,2.81,,
GPA.3315-6325-4943-58329,"Oct 27, 2021",7:02:55 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8s,AU,,5095,AUD,-0.65,0.646510,EUR,-0.42,,
GPA.3373-1627-1437-29229,"Oct 28, 2021",5:15:09 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv3,US,MA,02601,USD,3.49,0.862600,EUR,3.01,,
GPA.3373-1627-1437-29229,"Oct 28, 2021",5:15:09 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv3,US,MA,02601,USD,-0.52,0.862600,EUR,-0.45,,
GPA.3362-9275-2208-05596,"Oct 28, 2021",5:46:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,AZ,85326,USD,5.49,0.862600,EUR,4.74,,
GPA.3362-9275-2208-05596,"Oct 28, 2021",5:46:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,AZ,85326,USD,-0.82,0.862600,EUR,-0.71,,
