Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3397-0895-4274-75311,"Sep 21, 2021",6:52:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mh4,US,FL,32068,USD,5.49,0.853000,EUR,4.68,,
GPA.3397-0895-4274-75311,"Sep 21, 2021",6:52:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mh4,US,FL,32068,USD,-0.82,0.853000,EUR,-0.70,,
GPA.3343-8561-3454-40372,"Sep 22, 2021",10:25:00 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MA,01876,USD,5.49,0.852000,EUR,4.68,,
GPA.3343-8561-3454-40372,"Sep 22, 2021",10:25:00 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MA,01876,USD,-0.82,0.852000,EUR,-0.70,,
GPA.3326-5655-2692-21607,"Sep 22, 2021",1:46:23 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,UT,84081,USD,3.49,0.855450,EUR,2.99,,
GPA.3326-5655-2692-21607,"Sep 22, 2021",1:46:23 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,UT,84081,USD,-0.52,0.855450,EUR,-0.44,,
GPA.3306-1590-3858-84477,"Sep 22, 2021",5:14:33 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sailfish,US,TX,75019,USD,5.49,0.855250,EUR,4.70,,
GPA.3306-1590-3858-84477,"Sep 22, 2021",5:14:33 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sailfish,US,TX,75019,USD,-0.82,0.855250,EUR,-0.70,,
GPA.3340-8748-7093-26741,"Sep 22, 2021",5:15:12 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sailfish,US,TX,75019,USD,3.49,0.855250,EUR,2.98,,
GPA.3340-8748-7093-26741,"Sep 22, 2021",5:15:12 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sailfish,US,TX,75019,USD,-0.52,0.855250,EUR,-0.44,,
GPA.3302-2980-7081-20402,"Sep 22, 2021",5:35:23 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,TX,75204,USD,5.49,0.855250,EUR,4.70,,
GPA.3302-2980-7081-20402,"Sep 22, 2021",5:35:23 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,TX,75204,USD,-0.82,0.855250,EUR,-0.70,,
GPA.3303-1241-2627-96235,"Sep 23, 2021",2:55:14 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,UT,84721,USD,5.49,0.853700,EUR,4.69,,
GPA.3303-1241-2627-96235,"Sep 23, 2021",2:55:14 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,UT,84721,USD,-0.82,0.853700,EUR,-0.70,,
GPA.3342-8252-0467-77539,"Sep 23, 2021",3:04:31 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,GB,,BS16 5PA,GBP,2.97,1.165300,EUR,3.46,,
GPA.3302-9436-1113-71901,"Sep 23, 2021",4:55:17 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,flashlm,US,VA,22031,USD,3.49,0.853050,EUR,2.98,,
GPA.3302-9436-1113-71901,"Sep 23, 2021",4:55:17 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,flashlm,US,VA,22031,USD,-0.52,0.853050,EUR,-0.44,,
GPA.3398-4774-0877-06054,"Sep 23, 2021",5:02:20 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,VA,22406,USD,3.49,0.853650,EUR,2.98,,
GPA.3398-4774-0877-06054,"Sep 23, 2021",5:02:20 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,VA,22406,USD,-0.52,0.853650,EUR,-0.44,,
GPA.3355-0846-5852-15380,"Sep 23, 2021",5:03:21 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,VA,22406,USD,5.49,0.853650,EUR,4.69,,
GPA.3355-0846-5852-15380,"Sep 23, 2021",5:03:21 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,VA,22406,USD,-0.82,0.853650,EUR,-0.70,,
GPA.3357-1319-7550-16447,"Sep 23, 2021",3:39:35 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts4lv,US,TX,76112,USD,5.49,0.851850,EUR,4.68,,
GPA.3357-1319-7550-16447,"Sep 23, 2021",3:39:35 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts4lv,US,TX,76112,USD,-0.82,0.851850,EUR,-0.70,,
GPA.3343-5925-5705-40570,"Sep 23, 2021",6:38:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_X00QD,CZ,,40505,CZK,91.32,0.039398,EUR,3.60,,
GPA.3372-3855-3009-78866,"Sep 23, 2021",9:02:17 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,MD,20772,USD,3.49,0.851800,EUR,2.97,,
GPA.3372-3855-3009-78866,"Sep 23, 2021",9:02:17 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,MD,20772,USD,-0.52,0.851800,EUR,-0.44,,
GPA.3346-9053-0907-75991,"Sep 23, 2021",9:23:49 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,NC,27560,USD,5.49,0.851800,EUR,4.68,,
GPA.3346-9053-0907-75991,"Sep 23, 2021",9:23:49 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,NC,27560,USD,-0.82,0.851800,EUR,-0.70,,
GPA.3395-3970-4209-50089,"Sep 24, 2021",1:44:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MI,48879,USD,5.49,0.852250,EUR,4.68,,
GPA.3395-3970-4209-50089,"Sep 24, 2021",1:44:09 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MI,48879,USD,-0.82,0.852250,EUR,-0.70,,
GPA.3334-0740-4603-28567,"Sep 24, 2021",3:49:19 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus6,RU,Москва,117216,RUB,299.17,0.011677,EUR,3.49,,
GPA.3334-0740-4603-28567,"Sep 24, 2021",3:49:19 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus6,RU,Москва,117216,RUB,-44.88,0.011677,EUR,-0.52,,
GPA.3353-8167-3354-01107,"Sep 24, 2021",6:31:38 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,ND,58203,USD,5.49,0.853600,EUR,4.69,,
GPA.3353-8167-3354-01107,"Sep 24, 2021",6:31:38 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,foles,US,ND,58203,USD,-0.82,0.853600,EUR,-0.70,,
GPA.3362-2366-0382-94460,"Sep 24, 2021",6:31:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,ND,58203,USD,3.49,0.853600,EUR,2.98,,
GPA.3362-2366-0382-94460,"Sep 24, 2021",6:31:51 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,ND,58203,USD,-0.52,0.853600,EUR,-0.44,,
GPA.3337-3214-1282-10891,"Sep 24, 2021",7:53:48 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,herolte,NL,,6373 VE,EUR,2.10,1.000000,EUR,2.10,,
GPA.3380-7608-0570-75518,"Sep 24, 2021",7:55:20 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,herolte,NL,,6373 VE,EUR,3.50,1.000000,EUR,3.50,,
GPA.3304-9068-5944-13289,"Sep 24, 2021",11:28:42 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiar,IT,MO,41126,EUR,2.08,1.000000,EUR,2.08,,
GPA.3339-4535-8094-49014,"Sep 24, 2021",12:53:22 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,AL,36022,USD,3.49,0.853400,EUR,2.98,,
GPA.3339-4535-8094-49014,"Sep 24, 2021",12:53:22 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,AL,36022,USD,-0.52,0.853400,EUR,-0.44,,
GPA.3366-3645-9255-63699,"Sep 24, 2021",3:57:30 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,c1q,US,NY,14450,USD,3.49,0.853200,EUR,2.98,,
GPA.3366-3645-9255-63699,"Sep 24, 2021",3:57:30 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,c1q,US,NY,14450,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3365-2564-4570-88951,"Sep 24, 2021",6:08:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,MT,59105,USD,5.49,0.853200,EUR,4.68,,
GPA.3365-2564-4570-88951,"Sep 24, 2021",6:08:37 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,MT,59105,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3333-0276-6478-45133,"Sep 24, 2021",7:20:17 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a71xq,US,WA,98310,USD,3.49,0.853200,EUR,2.98,,
GPA.3333-0276-6478-45133,"Sep 24, 2021",7:20:17 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a71xq,US,WA,98310,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3387-5106-5628-97725,"Sep 24, 2021",8:35:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,GA,31405,USD,5.49,0.853200,EUR,4.68,,
GPA.3387-5106-5628-97725,"Sep 24, 2021",8:35:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,GA,31405,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3349-4425-3615-84237,"Sep 24, 2021",9:42:07 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1q,US,NY,13601,USD,3.49,0.853200,EUR,2.98,,
GPA.3349-4425-3615-84237,"Sep 24, 2021",9:42:07 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1q,US,NY,13601,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3318-2048-6120-29646,"Sep 24, 2021",11:06:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d1q,US,NY,13601,USD,5.49,0.853200,EUR,4.68,,
GPA.3318-2048-6120-29646,"Sep 24, 2021",11:06:44 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d1q,US,NY,13601,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3355-8491-7825-54706,"Sep 24, 2021",11:15:57 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a51x,US,IA,50616,USD,3.49,0.853200,EUR,2.98,,
GPA.3355-8491-7825-54706,"Sep 24, 2021",11:15:57 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a51x,US,IA,50616,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3395-6027-1651-19269,"Sep 24, 2021",11:19:51 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,IL,62025,USD,5.49,0.853200,EUR,4.68,,
GPA.3395-6027-1651-19269,"Sep 24, 2021",11:19:51 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,IL,62025,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3347-0369-3695-42194,"Sep 24, 2021",11:20:07 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51x,US,IL,62025,USD,3.49,0.853200,EUR,2.98,,
GPA.3347-0369-3695-42194,"Sep 24, 2021",11:20:07 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51x,US,IL,62025,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3355-1236-5139-95130,"Sep 25, 2021",9:27:26 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,CO,80004,USD,5.49,0.853200,EUR,4.68,,
GPA.3355-1236-5139-95130,"Sep 25, 2021",9:27:26 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,CO,80004,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3365-8898-9712-83733,"Sep 25, 2021",10:28:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j2corepltetfntmo,US,AK,99508,USD,5.49,0.853200,EUR,4.68,,
GPA.3365-8898-9712-83733,"Sep 25, 2021",10:28:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j2corepltetfntmo,US,AK,99508,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3386-0166-5590-23586,"Sep 25, 2021",10:50:49 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,IL,60013,USD,5.49,0.853200,EUR,4.68,,
GPA.3386-0166-5590-23586,"Sep 25, 2021",10:50:49 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,IL,60013,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3327-2288-9835-14621,"Sep 25, 2021",11:16:40 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,IL,60013,USD,3.49,0.853200,EUR,2.98,,
GPA.3327-2288-9835-14621,"Sep 25, 2021",11:16:40 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,IL,60013,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3329-0733-7351-30353,"Sep 25, 2021",11:53:14 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28314,USD,5.49,0.853200,EUR,4.68,,
GPA.3329-0733-7351-30353,"Sep 25, 2021",11:53:14 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,NC,28314,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3332-3438-7456-74653,"Sep 25, 2021",12:26:17 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltecan,CA,MB,R2C4C6,CAD,7.49,0.674330,EUR,5.05,,
GPA.3332-3438-7456-74653,"Sep 25, 2021",12:26:17 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltecan,CA,MB,R2C4C6,CAD,-1.12,0.674330,EUR,-0.76,,
GPA.3320-2391-2214-96638,"Sep 25, 2021",12:35:57 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,MB,R2C 0E8,CAD,7.49,0.674330,EUR,5.05,,
GPA.3320-2391-2214-96638,"Sep 25, 2021",12:35:57 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,MB,R2C 0E8,CAD,-1.12,0.674330,EUR,-0.76,,
GPA.3324-9477-4778-01568,"Sep 25, 2021",5:30:39 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,octopus_cheets,US,GA,30520,USD,3.49,0.853200,EUR,2.98,,
GPA.3324-9477-4778-01568,"Sep 25, 2021",5:30:39 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,octopus_cheets,US,GA,30520,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3392-9337-2840-09263,"Sep 25, 2021",5:31:13 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,octopus_cheets,US,GA,30520,USD,5.49,0.853200,EUR,4.68,,
GPA.3392-9337-2840-09263,"Sep 25, 2021",5:31:13 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,octopus_cheets,US,GA,30520,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3395-8148-4574-59011,"Sep 25, 2021",5:49:21 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,AL,35565,USD,3.49,0.853200,EUR,2.98,,
GPA.3395-8148-4574-59011,"Sep 25, 2021",5:49:21 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,AL,35565,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3322-1565-2721-99504,"Sep 25, 2021",5:59:16 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,SC,29715,USD,5.49,0.853200,EUR,4.68,,
GPA.3322-1565-2721-99504,"Sep 25, 2021",5:59:16 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,SC,29715,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3344-2870-2525-26275,"Sep 25, 2021",5:59:39 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,SC,29715,USD,3.49,0.853200,EUR,2.98,,
GPA.3344-2870-2525-26275,"Sep 25, 2021",5:59:39 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,SC,29715,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3394-9761-1970-55008,"Sep 25, 2021",7:47:41 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PL2_sprout,AU,,5051,AUD,7.26,0.619200,EUR,4.50,,
GPA.3394-9761-1970-55008,"Sep 25, 2021",7:47:41 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PL2_sprout,AU,,5051,AUD,-1.09,0.619200,EUR,-0.67,,
GPA.3366-5581-8549-54439,"Sep 25, 2021",8:27:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,MD,20716,USD,5.49,0.853200,EUR,4.68,,
GPA.3366-5581-8549-54439,"Sep 25, 2021",8:27:54 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,MD,20716,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3337-6808-9389-22267,"Sep 25, 2021",8:33:14 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kiev,US,CO,81008,USD,3.49,0.853200,EUR,2.98,,
GPA.3337-6808-9389-22267,"Sep 25, 2021",8:33:14 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kiev,US,CO,81008,USD,-0.52,0.853200,EUR,-0.44,,
GPA.3351-0861-5725-16058,"Sep 25, 2021",8:51:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,TX,78387,USD,5.49,0.853200,EUR,4.68,,
GPA.3351-0861-5725-16058,"Sep 25, 2021",8:51:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,TX,78387,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3300-6961-8366-56134,"Sep 26, 2021",12:11:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2xq,US,PA,17015,USD,5.49,0.853200,EUR,4.68,,
GPA.3300-6961-8366-56134,"Sep 26, 2021",12:11:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2xq,US,PA,17015,USD,-0.82,0.853200,EUR,-0.70,,
GPA.3362-1747-4730-50080,"Sep 26, 2021",6:56:29 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,CA,ON,N1H 2E4,CAD,4.49,0.674330,EUR,3.03,,
GPA.3362-1747-4730-50080,"Sep 26, 2021",6:56:29 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,CA,ON,N1H 2E4,CAD,-0.67,0.674330,EUR,-0.45,,
GPA.3322-0523-3926-57933,"Sep 26, 2021",1:49:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,PA,17011,USD,5.49,0.852500,EUR,4.68,,
GPA.3322-0523-3926-57933,"Sep 26, 2021",1:49:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,PA,17011,USD,-0.82,0.852500,EUR,-0.70,,
GPA.3328-2654-6342-78072,"Sep 26, 2021",4:00:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WI,53590,USD,5.49,0.853300,EUR,4.68,,
GPA.3328-2654-6342-78072,"Sep 26, 2021",4:00:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WI,53590,USD,-0.82,0.853300,EUR,-0.70,,
GPA.3316-1507-7781-27266,"Sep 26, 2021",5:33:26 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,river,US,AZ,85225,USD,5.49,0.853250,EUR,4.68,,
GPA.3316-1507-7781-27266,"Sep 26, 2021",5:33:26 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,river,US,AZ,85225,USD,-0.82,0.853250,EUR,-0.70,,
GPA.3300-1269-3122-47411,"Sep 26, 2021",7:26:06 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7as,US,CA,95687,USD,3.49,0.853400,EUR,2.98,,
GPA.3300-1269-3122-47411,"Sep 26, 2021",7:26:06 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7as,US,CA,95687,USD,-0.52,0.853400,EUR,-0.44,,
GPA.3346-1314-5579-77536,"Sep 26, 2021",7:26:27 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7as,US,CA,95687,USD,5.49,0.853400,EUR,4.69,,
GPA.3346-1314-5579-77536,"Sep 26, 2021",7:26:27 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7as,US,CA,95687,USD,-0.82,0.853400,EUR,-0.70,,
