Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3328-0634-2267-58136,"Aug 15, 2021",8:43:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cruiserltesq,US,FL,33707,USD,-0.82,0.847650,EUR,-0.70
GPA.3342-6916-9704-53324,"Aug 15, 2021",9:47:30 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,WA,99006,USD,3.49,0.847850,EUR,2.96
GPA.3342-6916-9704-53324,"Aug 15, 2021",9:47:30 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,WA,99006,USD,-0.52,0.847850,EUR,-0.44
GPA.3350-9234-1152-78739,"Aug 15, 2021",10:19:02 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,beyond2q,US,OR,97448,USD,1.99,0.848100,EUR,1.69
GPA.3350-9234-1152-78739,"Aug 15, 2021",10:19:02 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,beyond2q,US,OR,97448,USD,-0.30,0.848100,EUR,-0.25
GPA.3385-0836-1948-04433,"Aug 15, 2021",10:53:17 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,CO,80021,USD,3.49,0.848100,EUR,2.96
GPA.3385-0836-1948-04433,"Aug 15, 2021",10:53:17 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,CO,80021,USD,-0.52,0.848100,EUR,-0.44
GPA.3346-8384-9394-38990,"Aug 16, 2021",12:48:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,GB,,DA16 3NW,GBP,1.84,1.174500,EUR,2.16
GPA.3355-4955-0123-74443,"Aug 16, 2021",12:54:45 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2,AT,,2104,EUR,3.54,1.000000,EUR,3.54
GPA.3301-1455-8044-96666,"Aug 16, 2021",12:55:11 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2,AT,,2104,EUR,2.12,1.000000,EUR,2.12
GPA.3319-3971-5135-72581,"Aug 16, 2021",1:07:46 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0,BE,,8930,EUR,2.10,1.000000,EUR,2.10
GPA.3303-6535-6551-85890,"Aug 16, 2021",1:42:03 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,M20,GB,,TR19 6UF,GBP,1.84,1.174500,EUR,2.16
GPA.3363-2255-7236-48383,"Aug 16, 2021",6:41:15 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WA,99006,USD,5.49,0.849700,EUR,4.66
GPA.3363-2255-7236-48383,"Aug 16, 2021",6:41:15 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WA,99006,USD,-0.82,0.849700,EUR,-0.70
GPA.3358-8708-2265-38524,"Aug 16, 2021",7:15:33 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownlte,IT,RE,42121,EUR,3.48,1.000000,EUR,3.48
GPA.3354-1781-8861-94115,"Aug 16, 2021",8:21:02 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a21,US,ID,83607,USD,3.49,0.849300,EUR,2.96
GPA.3354-1781-8861-94115,"Aug 16, 2021",8:21:02 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a21,US,ID,83607,USD,-0.52,0.849300,EUR,-0.44
GPA.3369-0755-3980-27807,"Aug 16, 2021",9:14:37 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,S60,DE,,72074,EUR,1.50,1.000000,EUR,1.50
GPA.3392-2870-8787-26161,"Aug 16, 2021",9:15:30 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,S60,DE,,72074,EUR,1.42,1.000000,EUR,1.42
GPA.3343-8657-4736-27198,"Aug 16, 2021",9:32:27 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,j3topeltevzw,US,WI,54720,USD,2.49,0.848350,EUR,2.11
GPA.3343-8657-4736-27198,"Aug 16, 2021",9:32:27 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,j3topeltevzw,US,WI,54720,USD,-0.37,0.848350,EUR,-0.31
GPA.3301-4815-2961-14536,"Aug 16, 2021",9:33:19 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,j3topeltevzw,US,WI,54720,USD,1.99,0.848350,EUR,1.69
GPA.3301-4815-2961-14536,"Aug 16, 2021",9:33:19 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,j3topeltevzw,US,WI,54720,USD,-0.30,0.848350,EUR,-0.25
GPA.3308-8659-7914-69155,"Aug 16, 2021",10:04:11 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,merlin,US,WA,98366,USD,3.49,0.849200,EUR,2.96
GPA.3308-8659-7914-69155,"Aug 16, 2021",10:04:11 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,merlin,US,WA,98366,USD,-0.52,0.849200,EUR,-0.44
GPA.3332-6295-1411-62586,"Aug 16, 2021",10:04:47 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,merlin,US,WA,98366,USD,2.49,0.849200,EUR,2.11
GPA.3332-6295-1411-62586,"Aug 16, 2021",10:04:47 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,merlin,US,WA,98366,USD,-0.37,0.849200,EUR,-0.31
GPA.3398-4972-5645-00780,"Aug 16, 2021",10:06:41 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,merlin,US,WA,98366,USD,3.49,0.849200,EUR,2.96
GPA.3398-4972-5645-00780,"Aug 16, 2021",10:06:41 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,merlin,US,WA,98366,USD,-0.52,0.849200,EUR,-0.44
GPA.3320-3768-0867-67767,"Aug 16, 2021",10:31:58 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,GB,,CT9 1UN,GBP,2.97,1.175900,EUR,3.49
GPA.3335-4772-3423-93422,"Aug 16, 2021",11:08:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,xcoverpro,CA,NB,E1A 0L2,CAD,4.49,0.675320,EUR,3.03
GPA.3335-4772-3423-93422,"Aug 16, 2021",11:08:51 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,xcoverpro,CA,NB,E1A 0L2,CAD,-0.67,0.675320,EUR,-0.45
GPA.3338-7440-1153-29988,"Aug 16, 2021",3:33:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,timelm,PL,,81-312,PLN,14.51,0.219220,EUR,3.18
GPA.3334-5020-0495-23020,"Aug 16, 2021",4:44:31 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topltetmo,US,NV,89141,USD,5.49,0.849050,EUR,4.66
GPA.3334-5020-0495-23020,"Aug 16, 2021",4:44:31 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topltetmo,US,NV,89141,USD,-0.82,0.849050,EUR,-0.70
GPA.3381-5854-6456-04601,"Aug 16, 2021",5:24:23 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,MO,63640,USD,5.49,0.848850,EUR,4.66
GPA.3381-5854-6456-04601,"Aug 16, 2021",5:24:23 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51x,US,MO,63640,USD,-0.82,0.848850,EUR,-0.70
GPA.3386-0184-5229-66259,"Aug 16, 2021",7:58:17 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,AZ,86401,USD,3.49,0.849250,EUR,2.96
GPA.3386-0184-5229-66259,"Aug 16, 2021",7:58:17 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,AZ,86401,USD,-0.52,0.849250,EUR,-0.44
GPA.3393-8294-3735-84944,"Aug 16, 2021",10:08:34 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,WV,26241,USD,5.49,0.849650,EUR,4.66
GPA.3393-8294-3735-84944,"Aug 16, 2021",10:08:34 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,WV,26241,USD,-0.82,0.849650,EUR,-0.70
GPA.3326-5092-0517-96593,"Aug 16, 2021",10:08:55 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WV,26241,USD,3.49,0.849650,EUR,2.97
GPA.3326-5092-0517-96593,"Aug 16, 2021",10:08:55 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WV,26241,USD,-0.52,0.849650,EUR,-0.44
GPA.3339-5658-6264-41332,"Aug 17, 2021",7:42:48 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,c2q,US,IN,46805,USD,3.49,0.851500,EUR,2.97
GPA.3339-5658-6264-41332,"Aug 17, 2021",7:42:48 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,c2q,US,IN,46805,USD,-0.52,0.851500,EUR,-0.44
GPA.3397-7825-8256-07069,"Aug 17, 2021",10:30:47 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2,GB,,DT4 0SU,GBP,2.97,1.172800,EUR,3.48
GPA.3396-6208-6789-47102,"Aug 17, 2021",12:23:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,QC,H8Y 3H8,CAD,7.49,0.675680,EUR,5.06
GPA.3396-6208-6789-47102,"Aug 17, 2021",12:23:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,QC,H8Y 3H8,CAD,-1.12,0.675680,EUR,-0.76
GPA.3352-9005-8866-01989,"Aug 17, 2021",12:26:09 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,CA,QC,H8Y 3H8,CAD,4.49,0.675680,EUR,3.03
GPA.3352-9005-8866-01989,"Aug 17, 2021",12:26:09 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,CA,QC,H8Y 3H8,CAD,-0.67,0.675680,EUR,-0.45
GPA.3319-5475-8408-36061,"Aug 17, 2021",3:36:40 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,borneo,US,OR,97236,USD,3.49,0.854000,EUR,2.98
GPA.3319-5475-8408-36061,"Aug 17, 2021",3:36:40 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,borneo,US,OR,97236,USD,-0.52,0.854000,EUR,-0.44
GPA.3316-8372-3214-79599,"Aug 18, 2021",1:37:59 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,MI,48328,USD,3.49,0.853350,EUR,2.98
GPA.3316-8372-3214-79599,"Aug 18, 2021",1:37:59 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,MI,48328,USD,-0.52,0.853350,EUR,-0.44
GPA.3360-8972-6865-33043,"Aug 18, 2021",5:47:05 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,coral,US,SC,29445,USD,1.99,0.853950,EUR,1.70
GPA.3360-8972-6865-33043,"Aug 18, 2021",5:47:05 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,coral,US,SC,29445,USD,-0.30,0.853950,EUR,-0.26
GPA.3346-9029-2127-26783,"Aug 18, 2021",5:47:28 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,coral,US,SC,29445,USD,2.49,0.853950,EUR,2.13
GPA.3346-9029-2127-26783,"Aug 18, 2021",5:47:28 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,coral,US,SC,29445,USD,-0.37,0.853950,EUR,-0.32
GPA.3309-6939-3920-55227,"Aug 18, 2021",1:34:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus9Pro,GB,,S6 6AF,GBP,2.97,1.175200,EUR,3.49
GPA.3383-3728-7384-66713,"Aug 18, 2021",4:33:26 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,OH,43228,USD,3.49,0.853850,EUR,2.98
GPA.3383-3728-7384-66713,"Aug 18, 2021",4:33:26 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,OH,43228,USD,-0.52,0.853850,EUR,-0.44
GPA.3398-5932-1021-76738,"Aug 19, 2021",3:19:07 AM PDT,,Charge,,Verwijder reclame (Whisky App),com.vansteinengroentjes.apps.whisky,1,com.vansteinengroentjes.apps.whisky.adverts,c2s,NL,,2313kz,EUR,1.28,1.000000,EUR,1.28
GPA.3315-1137-8843-53603,"Aug 19, 2021",2:31:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,IL,60914,USD,5.49,0.856450,EUR,4.70
GPA.3315-1137-8843-53603,"Aug 19, 2021",2:31:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,IL,60914,USD,-0.82,0.856450,EUR,-0.70
GPA.3343-2224-9297-57767,"Aug 19, 2021",5:24:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,IN,46706,USD,5.49,0.856300,EUR,4.70
GPA.3343-2224-9297-57767,"Aug 19, 2021",5:24:55 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,IN,46706,USD,-0.82,0.856300,EUR,-0.70
GPA.3327-0533-8783-46854,"Aug 19, 2021",5:54:26 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NY,14303,USD,3.49,0.856300,EUR,2.99
GPA.3327-0533-8783-46854,"Aug 19, 2021",5:54:26 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NY,14303,USD,-0.52,0.856300,EUR,-0.45
GPA.3348-3306-9738-85732,"Aug 19, 2021",8:55:47 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,VA,23225,USD,3.49,0.856200,EUR,2.99
GPA.3348-3306-9738-85732,"Aug 19, 2021",8:55:47 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,VA,23225,USD,-0.52,0.856200,EUR,-0.45
GPA.3312-8648-6607-42270,"Aug 19, 2021",8:56:07 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,alphalm,US,VA,23225,USD,5.49,0.856200,EUR,4.70
GPA.3312-8648-6607-42270,"Aug 19, 2021",8:56:07 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,alphalm,US,VA,23225,USD,-0.82,0.856200,EUR,-0.70
GPA.3350-6209-4852-14118,"Aug 19, 2021",9:20:48 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dream2lte,AU,,3910,AUD,4.35,0.610710,EUR,2.66
GPA.3350-6209-4852-14118,"Aug 19, 2021",9:20:48 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dream2lte,AU,,3910,AUD,-0.65,0.610710,EUR,-0.40
GPA.3302-9655-2949-99208,"Aug 20, 2021",10:59:58 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,TX,77840,USD,3.49,0.855400,EUR,2.99
GPA.3302-9655-2949-99208,"Aug 20, 2021",10:59:58 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,TX,77840,USD,-0.52,0.855400,EUR,-0.44
GPA.3350-0901-0152-26018,"Aug 20, 2021",6:28:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j3topelteusc,US,IA,52302,USD,5.49,0.854700,EUR,4.69
GPA.3350-0901-0152-26018,"Aug 20, 2021",6:28:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j3topelteusc,US,IA,52302,USD,-0.82,0.854700,EUR,-0.70
GPA.3306-6345-6398-11219,"Aug 20, 2021",7:00:19 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7a,US,TN,37209,USD,5.49,0.854700,EUR,4.69
GPA.3306-6345-6398-11219,"Aug 20, 2021",7:00:19 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7a,US,TN,37209,USD,-0.82,0.854700,EUR,-0.70
GPA.3358-2275-5745-71582,"Aug 20, 2021",7:00:36 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7a,US,TN,37209,USD,3.49,0.854700,EUR,2.98
GPA.3358-2275-5745-71582,"Aug 20, 2021",7:00:36 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7a,US,TN,37209,USD,-0.52,0.854700,EUR,-0.44
GPA.3387-2820-5247-53306,"Aug 20, 2021",7:28:24 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,AZ,85730,USD,3.49,0.854700,EUR,2.98
GPA.3387-2820-5247-53306,"Aug 20, 2021",7:28:24 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,AZ,85730,USD,-0.52,0.854700,EUR,-0.44
GPA.3396-2299-7425-99437,"Aug 20, 2021",7:37:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlusN10TMO,US,AZ,85730,USD,5.49,0.854700,EUR,4.69
GPA.3396-2299-7425-99437,"Aug 20, 2021",7:37:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlusN10TMO,US,AZ,85730,USD,-0.82,0.854700,EUR,-0.70
GPA.3365-6138-8270-33311,"Aug 20, 2021",9:47:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,44878,USD,5.49,0.854700,EUR,4.69
GPA.3365-6138-8270-33311,"Aug 20, 2021",9:47:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,44878,USD,-0.82,0.854700,EUR,-0.70
GPA.3359-9074-2505-31757,"Aug 20, 2021",11:04:06 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,lavender,DE,,74229,EUR,2.13,1.000000,EUR,2.13
GPA.3301-1292-3393-44462,"Aug 20, 2021",11:21:10 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2,MX,,20297,MXN,56.03,0.041969,EUR,2.35
GPA.3301-1292-3393-44462,"Aug 20, 2021",11:21:10 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2,MX,,20297,MXN,-8.40,0.041969,EUR,-0.35
GPA.3374-8711-6104-72650,"Aug 21, 2021",7:43:55 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,x1s,GB,,SG13JZ,GBP,1.84,1.164400,EUR,2.14
GPA.3322-7723-9682-56171,"Aug 21, 2021",9:27:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judypn,US,MS,38671,USD,5.49,0.854700,EUR,4.69
GPA.3322-7723-9682-56171,"Aug 21, 2021",9:27:09 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judypn,US,MS,38671,USD,-0.82,0.854700,EUR,-0.70
GPA.3302-7212-7209-35010,"Aug 21, 2021",11:59:10 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,TX,75204,USD,3.49,0.854700,EUR,2.98
GPA.3302-7212-7209-35010,"Aug 21, 2021",11:59:10 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,TX,75204,USD,-0.52,0.854700,EUR,-0.44
GPA.3341-1776-0361-34291,"Aug 21, 2021",6:32:10 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,octopus_cheets,US,AL,36544,USD,3.49,0.854700,EUR,2.98
GPA.3341-1776-0361-34291,"Aug 21, 2021",6:32:10 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,octopus_cheets,US,AL,36544,USD,-0.52,0.854700,EUR,-0.44
GPA.3301-5640-4547-30482,"Aug 21, 2021",6:32:32 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,octopus_cheets,US,AL,36544,USD,5.49,0.854700,EUR,4.69
GPA.3301-5640-4547-30482,"Aug 21, 2021",6:32:32 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,octopus_cheets,US,AL,36544,USD,-0.82,0.854700,EUR,-0.70
GPA.3350-8221-3510-06905,"Aug 21, 2021",7:15:15 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,IL,60542,USD,3.49,0.854700,EUR,2.98
GPA.3350-8221-3510-06905,"Aug 21, 2021",7:15:15 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,IL,60542,USD,-0.52,0.854700,EUR,-0.44
GPA.3367-4141-9924-01601,"Aug 22, 2021",2:09:47 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,GA,30021,USD,3.49,0.854700,EUR,2.98
GPA.3367-4141-9924-01601,"Aug 22, 2021",2:09:47 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,GA,30021,USD,-0.52,0.854700,EUR,-0.44
GPA.3382-4002-7328-96306,"Aug 22, 2021",6:42:06 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWMAR,GB,,E2 0RG,GBP,1.84,1.164400,EUR,2.14
GPA.3363-7124-6151-20288,"Aug 22, 2021",6:42:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWMAR,GB,,E2 0RG,GBP,2.97,1.164400,EUR,3.46
GPA.3324-4775-3890-26695,"Aug 22, 2021",6:48:27 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWCLT,GB,,Me73pw,GBP,2.97,1.164400,EUR,3.46
